date,정석학술정보관,H-M MAIN,HO-M MAIN,HN-M MAIN,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관",5호북관,"2호북관,2북신관",인하드림센터 3관,5호동관
700,1240.806269300378,456.47411022250446,248.8091847730098,393.473774721211,71.53725570081204,42.35672345387272,6.278048540880558,22.863880513155767,230.00372199167876,85.78997512083839,200.58169398619373,26.188040623025696,55.177477941600564,206.62560725017164,228.7627756375844,206.5911415768632,5.167958075311049,72.8633290886015
701,1186.6252233496136,437.85082642330696,219.24594561254816,389.00219352743693,67.41647946408581,39.643928620775355,6.027256304570749,21.859072803278064,216.85272573271783,87.17388820674918,198.36999937978527,26.14092578271142,51.1605376581567,211.28919863091568,291.29982157447625,211.2551029847274,5.087560055999355,70.14409449873722
702,1229.1434411689595,502.7627461033122,261.7834253836484,401.0689275603154,84.72120138861774,44.20475813758087,7.822321889349531,25.332058548482486,242.05205536574005,100.95610418086757,228.10351713264166,30.192070494631103,57.75073102061192,230.46330001110587,277.1589493024914,230.4248307799976,6.786640867764217,80.23953962301086
703,1223.6621748306443,454.6127955952027,262.7873215286174,402.8949215295206,80.41243329036556,45.67255991211177,7.918722457572406,26.196138433892358,252.29694622883193,103.4764499888377,236.4940452241155,31.278987153361076,56.038421622448396,240.0694995266565,320.29563639541936,240.03067193007766,7.030482963127388,82.25632379444346
704,1377.3693195105482,504.0829923053337,264.61785531235336,415.63804880961305,80.67532248806197,44.23289638265624,7.453079916700601,27.42770587781523,246.2121167894312,105.80863512454037,216.75354638894214,30.755249794074484,58.51581025995401,228.60028233455637,275.72876818571734,228.5612746556189,5.999551311249411,82.21351078395111
705,1203.2254195904934,441.462479069884,259.0733744875369,423.33523881846696,70.80928779834608,42.163878277538196,6.757286819550123,25.314966662383444,238.24736316083107,93.82581149774288,215.0221357493029,29.344868750712653,51.1931108422118,225.3460891443731,268.3108018605531,225.31055727322905,5.608658044407374,80.1724552692873
706,1349.442089700282,466.07963027411273,256.6884797977698,403.01681462234546,78.78817099936637,43.588732309706884,7.230875758246088,25.340898882889892,232.16459172594682,91.32940737609962,213.68570891071022,29.134629596006963,55.37791811758055,219.95125511383327,252.72748247232101,219.91585321143913,5.610725040176489,78.49058079118095
707,1086.795023998589,328.628133135801,226.2301797799786,369.04632638676037,59.73271448686168,37.575180272937565,5.61751123421113,21.218991557310215,211.74206869251975,78.79402403882499,195.69513598619582,24.262168691397896,45.893094550439955,196.9436451793616,201.0485931941176,196.9107540227808,4.2982512149289995,68.15149061013081
708,1202.7859785523087,385.5344318941255,228.92897408286728,356.51432568378016,62.26721648590181,35.06715164771501,4.89754882565194,19.913677263961546,209.89771279221893,82.70025515236522,183.85727708068794,22.797332028906453,44.81703022133264,184.60874199199202,224.0038381261855,184.57885599907343,3.2054319545307957,65.44432797324443
709,1009.3002775144438,351.7980266300011,206.09846445450273,340.75120006557574,51.003804312505125,32.835376484709016,4.351258289767637,17.58820753261537,191.95072078321382,67.61370856798845,174.4627386403527,20.20431469437963,37.481057416144964,171.21845354247873,212.82512457431474,171.18694553670673,3.173902689991157,58.3105772612016
