date,정석학술정보관,H-M MAIN,HO-M MAIN,HN-M MAIN,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관",5호북관,"2호북관,2북신관",인하드림센터 3관,5호동관
2024-05-24,3644.357894906012,1272.2477323092971,586.2781870088036,1298.433105299936,186.16179998465995,255.36160103522303,59.26030224440006,242.41654591180492,518.3824666023334,139.7211536588641,314.7951271969487,112.01600248316181,218.7204058331651,389.76993890551057,236.95359509011962,389.7806005718705,21.46744521811606,327.4184165943788
2024-05-27,3802.8246912138343,1255.5203521772894,590.3562736579229,1342.3755135924403,188.55519495662497,250.23514830035666,60.08218079050804,235.6808140059969,518.4313552948942,137.62572871410697,310.36774659154696,114.54893608790212,217.54692786262862,382.56085469110076,253.02513857826034,382.5706997594426,20.563672904673638,329.6572804243352
2024-05-28,3713.215142565484,1367.5652504616007,635.0060579569384,1428.5009147338722,209.0860161060378,269.62325534001565,69.62254954238371,260.19398196744834,564.3482700846454,153.06644080965097,334.91728537970357,125.76036600420579,235.0885485854698,412.70540256065385,273.3687683119622,412.7154377903413,24.391846153376743,348.65166668800646
2024-05-29,3631.743776128057,1371.7464273514483,623.3277274599639,1367.0440978896536,208.19120084629407,276.10524542160306,70.17514097112836,262.9329026615427,561.9887084208318,156.84153473867923,345.50413096128193,125.75602952070443,240.35878242446316,423.65105280672014,273.00089471151165,423.6586567798588,24.42580188835668,355.51030999290117
2024-05-30,3541.3643438542936,1261.0449280813873,585.7662710198065,1342.3128172640481,194.41946602083215,258.577559612968,63.78745263978014,244.9990998137058,526.2286450740066,143.47473371616252,323.9917256898409,114.82592925258463,221.60150144187486,403.30738743960876,262.96442418876666,403.3171128984798,21.960694308008044,334.53868120088435
2024-05-31,3513.7872981018204,1229.6080481173055,572.3107801885892,1276.4247400325041,186.50854589360603,240.76940913165382,63.954148178195744,230.10227256743366,523.5372710766401,141.5126293393783,309.359598046618,113.7641637008279,208.36297605131404,377.4034408895018,285.63099476391335,377.40446241511415,21.95254795501789,312.3141304819372
2024-06-03,3745.541268744254,1336.3300788333465,608.9901005231704,1346.399913544903,196.14798419340377,259.17197920896064,64.52748531499644,248.57252883220045,544.9892118388054,144.2216158297483,325.22543725369576,116.04305996088246,232.99033845017811,403.8224239377718,257.7387002913507,403.82553810902914,22.310802439463465,335.29959256461746
2024-06-04,3685.445367616479,1292.7598708791434,602.198108205237,1375.9941256638535,201.1104103187112,266.080033641141,66.64493663123869,253.62947866119933,550.7255189096667,145.36203659374056,327.9758268831717,118.23413098599941,230.69680383000812,408.1112246439585,261.1505267532499,408.1198944164067,23.27911234525708,340.14551577644585
2024-06-05,3619.7183364530356,1291.9758250348532,597.6795870516678,1362.464073370171,188.2518959452376,256.70250556423986,64.98576491632878,242.34624335289857,548.6705510728209,142.51936348965054,324.5538725014459,113.18945352767919,220.3242140503972,400.2667075702305,277.88110703216773,400.2677898731721,22.369886357748392,329.37301930485336
2024-06-06,3697.3919778267455,1373.228938557504,650.9090113366811,1465.3012355921908,214.82393796368757,279.8193144373522,68.65004799265407,267.9303283958093,580.5986700733822,157.31027763967106,350.43064217746183,128.18644132432846,246.85457045785373,434.73339009248514,277.94135644251514,434.7447558433671,23.922924911430428,362.85004706039797
2024-06-07,3559.478159983246,1389.951730149413,603.6866861177323,1363.2402525618527,206.8371505135598,269.1719500596683,68.2054641251844,254.02254577152453,554.780486778219,154.37552514097263,338.6293076279701,125.69257049176257,241.7078940916881,407.5487791165291,287.0281815956274,407.55774669583,24.1165940917513,354.40125166320183
2024-06-10,3566.2856346356134,1345.0501309793285,610.4949854420233,1371.149329950896,194.47201795509253,255.9973462539043,60.937702038556395,243.6243332569044,539.4382333572912,140.96933691673235,322.8364028783024,117.78057672083966,221.62737643746397,400.2237198014933,249.82196834274157,400.2348873144136,20.50268282584596,329.63366225569825
2024-06-11,3625.104721026111,1259.8204235646901,583.7774025291354,1292.69535152515,186.02629625586485,252.20453386365037,58.93024107114933,238.48599242171122,515.0553805845943,139.43767110527767,314.8370221777958,111.0673084632885,217.55098070684394,388.3923648738741,237.66740893008625,388.4048533446408,21.301311250679255,324.4440555017002
2024-06-12,3783.9502268913034,1243.251880894005,587.8807970047234,1336.7873995261778,188.41837747750452,247.16538071296077,59.747040181893944,231.85045775904993,515.1468839569569,137.34548230099145,310.4106232075987,113.61116690879506,216.37345381086448,381.26310993027283,253.78770575087842,381.27475561290316,20.394273969878952,326.6458980795663
2024-06-13,3694.2785525460245,1354.2143570149938,632.3823597090934,1422.9066113481454,208.92932933620733,266.3859057872113,69.24167797899703,256.1058615490406,560.9589439498571,152.76563842352178,335.00915184452424,124.75003061129334,233.81497246041323,411.395802203702,274.1928589261353,411.4077879608667,24.18278674035766,345.50250398178974
2024-06-14,3613.2123541599412,1358.3540523319266,620.784471448804,1361.4744764898135,208.04057068896788,272.7775405811814,69.79119317699544,258.7302310450246,558.6596206839192,156.53817242921852,345.62466630071947,124.69460802204438,239.07638636708342,422.35959016254395,273.82400071014575,422.3692010173728,24.210373944416826,352.3244339671944
2024-06-17,3528.0242071720604,1248.7458540991752,583.5508891117496,1337.3672042115434,194.2807144846727,255.4697341440116,63.437410408534625,241.28732114599944,523.292908147376,143.21128726151846,324.0882950841536,113.92894178468357,220.51171256111428,402.1516420990884,263.7569234201721,402.1632838534836,21.7605021243585,331.617847969016
2024-06-18,3492.5982388917287,1217.5819347174943,569.742756202357,1270.4233905974436,186.3733118816759,237.6837391118646,63.60024394699686,226.1942723284852,520.146194433423,141.21714089403753,309.35999057983247,112.78355048243075,207.21790819336263,375.9720069327217,286.49141854219516,375.97480378767267,21.74780357451182,309.3905102628737
2024-06-19,3725.2688240280395,1323.2738839357091,606.4015885747092,1340.1464793883501,196.00599184162405,255.92743123223033,64.1664282928928,244.4724350654682,541.5087393318341,143.93426938353016,325.26952519429165,115.05057762762101,231.75735746508389,402.4327350771457,258.5141929855607,402.43775471776394,22.09906657349252,332.2088630409228
2024-06-20,3665.347504135798,1280.1294609317767,599.6586619179787,1369.9207512402272,200.96477158794679,262.7675060669492,66.27312994490624,249.4748456955058,547.2632955485266,145.07302369422746,328.0263652007155,117.2275955373129,229.47538895289543,406.7271473299781,261.93671177558707,406.7377304581208,23.055399929684594,337.027156817873
2024-06-21,3599.8736100676074,1279.3532299560784,595.1663740235354,1356.5186243453304,188.11549441108872,253.51328813451775,64.62346544163572,238.38754167195148,545.244288956223,142.23603820074882,324.6069610377701,112.22863516287676,219.15661259214335,398.9142062636792,278.71763242363994,398.91719173596175,22.152025288501992,326.3587527034019
2024-06-24,3677.0541406867333,1359.8131689055936,648.1631179053143,1458.9016283502747,214.6683702820185,276.34354313056343,68.26780165380917,263.5541829978899,576.9808279572303,156.99717113587207,350.48766660833803,127.10110341666187,245.54536644663116,433.2579047792075,278.77811794005913,433.2712993959857,23.68840455055634,359.5308721309118
2024-06-25,3540.318703365393,1376.3729683969777,601.1652249568269,1357.366845580783,206.68733848314244,265.83339152673994,67.82588093515345,249.90148315930716,551.336545095752,154.06854349084426,338.6853530270955,124.62942173925573,240.42992200113696,406.1829214074072,287.89222213227885,406.19379785573636,23.87848216712832,351.1639089004587
2024-06-26,3546.584379165083,1331.9095138261155,607.921883829637,1365.1668765222641,194.33111252376017,252.81826021007504,60.598092858996765,239.640870493954,536.0860478001558,140.6886041833072,322.8896605554424,116.78394875262192,220.45214025767726,398.87016691649774,250.57440400396112,398.8831990659523,20.297568472931612,326.61793117451225
2024-06-27,3605.148819654256,1247.5119493279808,581.3231255625722,1287.096001774159,185.89148077186985,249.07609993064256,58.601703438000875,234.59044145042313,511.86593578674854,139.16009326480219,314.8906212468005,110.12708089607557,216.3973111597603,387.085749129236,238.3833888051452,387.1000417905402,21.08753121138232,321.4769672592158
2024-06-28,3763.026915893392,1231.1051910601927,585.4073056623268,1330.9763803625328,188.28183601242824,244.09801170284973,59.41403813002564,228.0633424434475,511.9545116205706,137.0720673672709,310.4634167543894,112.64825122623978,215.22632187347386,379.977520359888,254.55204227516577,379.990938902483,20.188373331793244,323.65937264289914
2024-07-01,3673.889799728004,1340.9843279204636,629.7201407970186,1416.70017181304,208.7780228863685,263.07753814811457,68.8564773690025,251.91614052148626,557.4730165158801,152.4614490894317,335.06453583831683,123.69276070148618,232.57598227589511,410.0040757721249,275.0184064958125,410.0179756173211,23.93964476337662,342.3427590376473
2024-07-02,3593.2716677783665,1345.0836162776216,618.1694938690662,1355.5488827026331,207.8898832014631,269.39072308857965,69.40298128727677,254.50192733153938,555.1854202651365,156.22638496967994,345.6809073586784,123.6399403685385,237.80902158678296,420.92805439793347,274.64844114018865,420.9396394359302,23.966311536410082,349.1015265454751
2024-07-03,3508.1906389520873,1236.5453358589227,581.0843349117133,1331.51473486184,194.139937960649,252.29656152620754,63.08405466238015,237.33099186771312,520.0282445361638,142.92547597971495,324.14161263703784,112.96155743906624,219.3394449907858,400.7845064379559,264.551166078261,400.7980189406164,21.539689195929924,328.58086487139053
2024-07-04,3473.572802833203,1205.6859311814526,567.3532981231933,1264.9423001363996,186.23824416781997,234.7400715484827,63.24606291189668,222.50894805835281,516.9269901351608,140.93628161536122,309.41407251542716,111.82964464209007,206.1197457211855,374.7122540244467,287.3538629128722,374.7168301970021,21.526733730767553,306.56393967149756
2024-07-05,3704.798852316829,1310.3459899191455,603.8519396188271,1334.3601673654057,195.86397965082136,252.75500573368012,63.80923508271402,240.48359999050984,538.154863126621,143.64765788272868,325.3248666830906,114.07734833009054,230.52830902734055,401.07701469125453,259.29271464974084,401.0839308575255,21.874268742285466,329.17269447193115
2024-07-08,3645.218251810419,1267.6227501566595,597.1363720199682,1363.9867403157332,200.81918513997672,259.5097234976208,65.90436843305764,245.40305747058454,543.8708276114819,144.7841437106105,328.08196376913315,116.23592002426807,228.25840642130612,405.3559135067889,262.7254983692905,405.3683944782754,22.82102845398893,333.9464411009552
2024-07-09,3580.111892756099,1266.854095614977,592.6626114856001,1350.6384879102102,187.9791704879871,250.36945761835815,64.26373780798744,234.4953012307276,541.8630448407889,141.95276666860445,324.66187526596457,111.27875929217869,217.99414353902208,397.56898019887376,279.5567594418581,397.57385189960166,21.926246906127883,323.3750528707034
2024-07-10,3656.87402092126,1346.5285637060472,645.4372120048583,1452.578363963767,214.5129057742136,272.91772916644095,67.88809296061027,259.252826918192,573.4027259133644,156.6847235094406,350.54695549788886,126.0263925441354,244.2436110151772,431.79751633822946,279.61742613004844,431.81292525884743,23.447462411460194,356.24480600488107
2024-07-11,3520.8565979305868,1362.9267000177451,598.6354762437267,1351.4784636524666,206.53762710592144,262.53713296474064,67.44858964261749,245.82042544523685,547.9164672728838,153.7618783808684,338.7426186899235,123.57539545105797,239.155049549494,404.8126494771924,288.75887167867387,404.8254202245226,23.635536387398155,347.9539225528604
2024-07-12,3527.126568559619,1318.8973107320467,605.3648354530048,1359.249227289647,194.19030815513233,249.68294541595628,60.26042048018771,235.7284836624831,532.760583637279,140.4084060634233,322.9442695995549,115.79574039861882,219.28285432157392,397.5251526672693,251.3291035584851,397.54003732399553,20.08948819953855,323.6318343077093
2024-07-15,3585.364412224719,1235.3236559737834,578.8774746225663,1281.5140341402266,185.75676010151952,245.98682578295933,58.27497352227455,230.75991806574422,508.6898019907226,138.8829143299737,314.9438242343463,109.19472068047956,215.24943357493652,385.77999948263323,239.10151642809294,385.7960845181685,20.871645623629195,318.5376783004578
2024-07-16,3742.383489402455,1219.077064366123,582.9445949560954,1325.2055194473216,188.14539226192545,241.07029270160643,59.08285478269842,224.33891559199805,508.77795923932524,136.79901691131852,310.5158759845549,111.6947945406804,214.08461716080302,378.69584112979305,255.31867434964104,378.71102129741337,19.981208059076664,320.7001674173627
2024-07-17,3653.7322579946936,1327.883533737687,627.0714156473621,1410.5592011532628,208.62680438495852,259.81553291086186,68.47353502080554,247.80435555520359,554.015145147256,152.15797308896407,335.12119330465987,122.64667783693203,231.34266319303404,408.62163695214264,275.8464357481876,408.6374392309152,23.695736887558837,339.2133094552799
2024-07-18,3573.5562734195514,1331.9428037433506,615.5693463045745,1349.6720049156716,207.739305002254,266.0507031757612,69.01704303880112,250.3478597572144,551.741852434425,155.91546745288753,345.7393855672852,122.5942113360729,236.5480903678381,419.50902158848606,275.47536053436005,419.52256863707987,23.72208990154299,345.9105094335794
2024-07-19,3488.9697555373978,1224.4641027119526,578.640304505815,1325.7439009383152,193.99927143620363,249.16772140086601,62.73275550340134,233.4567970054988,516.8028996351475,142.64087241984575,324.1964378219991,112.00554744561558,218.1761254788019,399.43342979781585,265.3477945854494,399.4488023581499,21.31916585592142,325.576996717582
2024-07-22,3454.4948315902993,1193.905953064582,564.9660416544264,1259.4550106519366,186.10327354154825,231.82763018021885,62.893874103162396,218.87426029003433,513.7194199231832,140.6555834942812,309.4663042150125,110.88296973003541,205.02610455762238,373.44786011925703,288.2188973613681,373.4542025452914,21.306305394659102,303.7604542962661
2024-07-23,3684.4648849837413,1297.5442943198543,601.3116913601763,1328.5722642875746,195.72207031943148,249.6201855787312,63.45395693356753,236.55701936874848,534.8159759293304,143.36160849330764,325.37982799968916,113.11182778651121,229.30583059698023,399.72429617030934,260.0735682640417,399.7330958075965,21.65041348154167,326.16319594218226
2024-07-24,3625.2103219639653,1255.2381298011126,594.6243718416981,1358.0715916348108,200.67370384926804,256.2915018685231,65.53760543789006,241.39658253509648,540.4967084416394,144.49584731755476,328.1373967418838,115.25229656717097,227.04791265710216,403.98885696788784,263.51665002310034,404.00322302776874,22.587885664624167,330.89345471741325
2024-07-25,3560.4606032940287,1254.4769790731982,590.1694155319262,1344.7814343619953,187.84294491699808,247.26416792040905,63.905968786497596,230.66622499746398,538.5014287161368,141.67006954244502,324.7167358236709,110.33673248043732,216.83784465582008,396.22813461238616,280.3984032976946,396.234880042055,21.701844178518478,320.4184312394665
2024-07-26,3636.801104451983,1333.373644595606,642.722359235784,1446.2795534110328,214.357553368903,269.53388850550766,67.5104556909726,255.0211972002274,569.8458265053677,156.37289265236197,350.606176280586,124.96063495139097,242.94871216511615,430.34150155092027,280.45925198164343,430.3589111095187,23.208154884938267,352.988583115074
2024-07-29,3501.5325584482825,1349.6116981174046,596.1172331386429,1345.6180472895767,206.38802367752345,259.28154220628323,67.07336180030468,241.8073003994607,544.5174278079984,153.45582787529165,338.7998520641304,122.53020400445723,237.88702251856256,403.44746679570744,289.6281210065543,403.4621190817025,23.39437549281741,344.7732764816309
2024-07-30,3507.7651569761388,1306.0121349971141,602.8182808808931,1353.354864022539,194.04960528732695,246.5861399761738,59.9245974698956,231.87934276508108,529.4553834790528,140.12876262877165,322.99884135058494,114.8158207216371,218.1197502453423,396.1844511342521,252.08606710704387,396.20117566189896,19.883031467159043,320.67287348140474
2024-07-31,3565.683819654852,1223.2543476771048,576.4421731563853,1275.9566713004942,185.62213655401456,242.9356894035759,57.95003455145356,226.99157913827224,505.53368990104,138.60628774430526,314.9970502154782,108.27018387904113,214.10762620093203,384.47883039238025,239.82179836690946,384.4966955700055,20.657524640423706,315.6251516844152
2024-08-01,3721.8406883589005,1207.1663594620156,580.4922085298682,1319.458757070137,188.00904686970676,238.07988948152212,58.75348710142182,220.67498172561437,505.6212941102075,136.52651137559457,310.56835593912734,110.74927969862664,212.94896038767553,377.41849569910005,256.0876062349764,377.4354254528693,19.77579868136654,317.76793103684304
2024-08-02,3633.676182278592,1314.9106321949603,624.4337063034359,1404.4425026924444,208.4756949740441,256.59355291308566,68.09268857208393,243.7588540069241,550.5783298150407,151.85509409215695,335.17781653321845,121.60927481258281,230.115883315503,407.24360372363975,276.6769489845464,407.26129540986847,23.453956240208633,336.11232733565583
2024-08-05,3553.9401840870855,1318.930274567184,612.9799388763258,1343.8191965065662,207.58883534462154,262.75169866551585,68.63321713872593,246.26101566782964,548.3191063152045,155.60515768116844,345.7977964736866,121.55725224104192,235.29382499807707,418.09435348522743,276.3047605800061,418.1098491473017,23.48004681567421,342.74848218005354
2024-08-06,3469.815718374124,1212.50080814557,576.2059702379992,1319.9946626314024,193.85870627700814,246.07727926727222,62.383379398349064,229.64455590668024,513.596475867339,142.35681364322994,324.2512203385295,111.05742222880473,217.01886213035934,398.0862884693266,266.14681288703014,398.1035083058304,21.100645485750544,322.60030151917056
2024-08-07,3435.5335840656103,1182.2409750045279,562.5891766937701,1253.9933138098238,185.9684002099134,228.95142165202196,62.5436147985736,215.29921323448963,510.5321684839109,140.37545153817157,309.51860911114244,109.94426973082442,203.93827779040868,372.18819234754864,289.08652681750357,372.19628916859455,21.087908290949173,300.98262407326956
2024-08-08,3664.240685547064,1284.867572211767,598.7821723846081,1322.8110573534123,195.5802632813705,246.5241696250326,63.10062736350248,232.69443545339433,531.4980819465376,143.0761249147725,325.43481206525047,112.15442707546553,228.0898043944862,398.37621133999596,260.85676438350504,398.38688172177456,21.428645089599524,323.18116662670826
2024-08-09,3605.311353207879,1242.9744113103025,592.1229354361529,1352.182489670764,200.52832742785125,253.11307015514944,65.17285352279525,237.455303546523,537.1436289450008,144.20812070192426,328.1928451128441,114.27693694607613,225.84380838912372,402.62642257575266,264.3101750635456,402.64266090248,22.35693670446194,327.86830907587506
2024-08-12,3540.9169985252584,1242.2206911307178,587.6866878179413,1338.9499058496735,187.7068175438332,244.197253867559,63.55016132141981,226.89941531062127,535.1607006356644,141.38793106731083,324.77160780271174,109.40261433398004,215.68765007879313,394.89180752508264,281.24257200818175,394.90041401926095,21.47956899857137,317.48876313258023
2024-08-13,3616.8386096344734,1320.34714718971,640.0189264396136,1440.0082154000097,214.20231294917718,266.19186707223895,67.13488881847148,250.85838465304315,566.3110048180727,156.0616784904462,350.66540974468245,123.90382175242274,241.6606509683509,428.890413688999,281.3036032324453,428.9098102592927,22.97113006351536,349.76204421515985
2024-08-14,3482.312162751413,1336.4266806724331,593.6095247126236,1339.7828767824944,206.23852809058826,256.06617175743094,66.70019102635047,237.85933533866236,541.1394437544301,153.15038237364962,338.8570965325839,121.49378209776737,236.62568716847136,402.08685124979525,290.4999780009915,402.10337227366404,23.155526331848897,341.6216182837809
2024-08-15,3488.5107871273253,1293.2527476583311,600.2824324858201,1347.4861850054713,193.9090038451281,243.5276017241022,59.59061544403939,228.0928090079594,526.1706680252078,139.84967218928355,323.05342390529574,113.84412269969809,216.96278716670554,394.8482711842065,252.84530147513402,394.86682304622184,19.67856170797377,317.74088613136365
2024-08-16,3546.111589157129,1211.3028630619183,574.0170955331154,1270.423364337746,185.4876100498101,239.9222462879647,57.62687686427614,223.2845178042843,502.3971017787503,138.33020808577237,315.0502846773874,107.35340393062076,212.97184733349766,383.18202860828944,240.54424108371015,383.20166177819135,20.44547106361107,312.7391732909774
2024-08-19,3701.4115867377404,1195.3719299097575,578.0501222198955,1313.736951563807,187.87279976200628,235.12643230807745,58.42592497446587,217.07062590140373,502.48416391331534,136.2545445967431,310.62084432304823,109.81170016407364,211.8192993230109,376.14544625157504,256.8588448436229,376.16411365881265,19.572377803381897,314.8624215796469
2024-08-20,3613.730866189583,1302.0643754465655,621.8070795617392,1398.3524507804987,208.32469448995766,253.41138887131672,67.71392995871874,239.7791642984869,547.1628157155549,151.55281414449442,335.2344508171951,120.58057967614442,228.89558004531278,405.87021942447143,277.5099536825335,405.8897876405763,23.21452117698426,333.03961224633684
2024-08-21,3534.432419605404,1306.0447770400526,610.4014145433247,1337.9918340956995,207.43847415300144,259.49346032171286,68.25149540644833,242.2406408914215,544.9175823278867,155.2954617649674,345.85621989245396,120.5289934193884,234.0461819589758,416.6844662835545,277.1366487478291,416.7018973089793,23.240355923439747,339.6152798472696
2024-08-22,3450.7697511690058,1200.6543023386087,573.7818859402581,1314.2705436079877,193.71824244429683,243.025027265004,62.035918597510005,225.8943611462318,510.40996492940076,142.0733171159214,324.30601388167975,110.11725750129347,215.86771188441867,396.7437115591614,266.9482281683529,396.76276608524256,20.88425169704291,319.65074620116616
2024-08-23,3416.675464220198,1170.6898734415643,560.2222767469639,1248.5551735720849,185.83362410166933,226.1107315980256,62.19527560387024,211.78226353260607,507.3646282006523,140.09587324879564,309.57092058846786,109.01344410189607,202.8561935543863,370.9327371141322,289.9567590803743,370.94257645851997,20.87163899512381,298.23010937021314
2024-08-26,3644.1276060275572,1272.3146035123818,596.263273751922,1317.0747169275764,195.43855846487259,243.4663962177186,62.74923468532035,228.8946469064663,528.2007157236797,142.79120589313774,325.48980492649605,111.20505818575741,226.8801989489408,397.03265722803286,261.6423100174823,397.0451856759471,21.209039355870637,320.2263164913896
2024-08-27,3585.5216443411127,1230.830414381325,589.632003624319,1346.3188811849575,200.38305580098208,249.97390131110726,64.81010112609147,233.57810530600415,533.8113045333515,143.92096309232386,328.24830261504803,113.30976015147182,224.64606191256325,401.26857035722287,265.10608060435396,401.2866682005091,22.128241628725643,324.8707365574009
2024-08-28,3521.4806513893964,1230.0840522112517,585.2143869002916,1333.143637698503,187.57078829804038,241.16822600662533,63.19630434724664,223.19385218757427,531.8406552398905,141.10635054883238,324.8264889502913,108.47633325491593,214.54352861730501,393.55997560633807,282.0892731452926,393.5704305764806,21.259464383601312,314.58579822660914
2024-08-29,3596.985638665284,1307.447817788971,637.3268463591818,1433.764041514295,214.04718443445594,262.8911302266952,66.76138075751011,246.76325722839218,562.7980687697174,155.7510797719844,350.7246530938736,122.85587513514677,240.37939078176385,427.44420594924924,282.1504874574816,427.4655759747777,22.73642099445511,346.5649144504109
2024-08-30,3463.1974232079283,1323.3703787460067,591.11234980359,1333.9730002210215,206.08914026749687,252.89052204370944,66.3290659315375,233.97556814931772,537.7823766256581,152.8455409149021,338.9143505944295,120.46605578552186,235.3710118425499,400.7308143508721,291.37445048430686,400.74919138287385,22.919011693367317,338.4986869734285
2024-09-02,3469.3620150623774,1280.6179207278253,597.7572333308061,1341.6429274788877,193.76850375543142,240.50684637450584,59.258464270482996,224.3678416834164,522.9062913823898,139.5711336680294,323.1080155994934,112.88057724754118,215.8119329178836,393.51658571781917,253.60681347483006,393.5369524389472,19.476091104456824,314.8356231738054
2024-09-03,3526.6467337696404,1199.4680519016913,571.6022026524743,1264.9140358189127,185.353180518991,236.94602947763235,57.30549069236414,219.6377316281135,499.2799372906273,138.05467439434085,315.10352812427584,106.44431579355884,211.84206544355604,381.8895899673171,241.26885106062846,381.9109790404327,20.23549134760059,309.87950000373047
